1411298	swe	Hon läser tidningen varje morgon.
1411299	swe	Han talade inte såvida han inte blivit tilltalad.
1411303	swe	Läraren underströk vikten av att föra anteckningar.
1411304	swe	Kan du sänka priset till tio dollar?
1414040	swe	Jag vet inte hur man spelar golf överhuvudtaget.
1414043	swe	Jag tycker att han är skicklig.
1414046	swe	Jag tycker att han är en skicklig person.
1414048	swe	Jag var inte medveten om att du mådde så dåligt.
1414055	swe	Jag tycker att du borde tänka på framtiden.
1414057	swe	Jag tycker att du behöver tänka på framtiden.
1414060	swe	Jag gjorde ett allvarligt misstag på provet.
1414066	swe	Jag gjorde ett stort misstag på provet.
1414068	swe	Jag lånade ut en del pengar till min vän.
1414075	swe	Ofta kommer han inte till skolan.
1414077	swe	Det var inte nödvändigt att han skulle ta med ett paraply.
1414079	swe	Han behövde inte ta med sig ett paraply.
1414082	swe	Han tänkte att det skulle vara vettigt att acceptera erbjudandet.
1414084	swe	Han är väldigt smart, så alla gillar honom.
1414087	swe	Han säger alltid elaka saker om sin fru.
1416020	swe	Cowboy hoppade snabbt ut genom fönstret.
1418162	swe	Idag , den 6 februari, är det den samiska kulturens dag, samernas nationaldag.
1418330	swe	Är han lärare?
1418336	swe	Hon är envis.
1420567	swe	I Sameland talar man många språk.
1420583	swe	Minns du den än, minns du den lyckliga tiden?
1420628	swe	Är mjölken god?
1420848	swe	Mannen bad mig om lite pengar.
1420853	swe	Han betraktade himlen.
1422897	swe	Tatoeba har inte alla språk som jag behöver.
1424069	swe	De är en finländsk, svenskspråkig grupp.
1424140	swe	Vi behöver fler arbetare.
1424159	swe	Arbetarna var stolta över sitt arbete.
1424280	swe	Jag är älskad.
1424282	swe	Jag kommer att bli älskad.
1424283	swe	Jag var älskad.
1424289	swe	Jag skulle vara älskad.
1424292	swe	Var älskad!
1424297	swe	Hon befann sig på platsen för brottet.
1424299	swe	Hon var på brottsplatsen.
1424304	swe	Du skall bli tvättad.
1424305	swe	Ni kommer att bli tvättad.
1424328	swe	Man kan inte ha framgång om man inte arbetar mycket.
1424331	swe	Man kan inte vara framgångsrik ifall man inte jobbar mycket.
1428344	swe	Varför är himlen blå?
1429367	swe	Vad vet du om näringslivet i Sverige?
1430898	swe	Det är ingen leksak!
1430901	swe	Min mor är arg.
1430904	swe	Pojken köper en hund.
1430905	swe	Jag känner mig gammal.
1430909	swe	Jag är van vid att äta ensam.
1433325	swe	Jag fick ett erbjudande jag inte kunde motstå.
1433326	swe	Han har en utländsk bil.
1433329	swe	Jag är inte alls intresserad av politik.
1433331	swe	Jag har en god idé.
1433333	swe	Var inte ett sådant arsle!
1433335	swe	Katten har sovit på bordet.
1433337	swe	Vem är det som spelar gitarr?
1433338	swe	Jag har två döttrar.
1433340	swe	En fånge rymde från fängelset.
1433342	swe	Vi såg en skymt av slottet från vårt fönster i tåget.
1433344	swe	Vita duvor är vackra fåglar.
1433346	swe	Vi bor inte i länder, vi bor i våra språk. Det är ditt hem, där och ingen annanstans.
1433349	swe	Varför trodde du inte på mig?
1433351	swe	Vem är det som sover i min säng?
1433354	swe	Jag har bestämt mig för att berätta för honom att jag älskar henne.
1433358	swe	Pilen missade sitt mål.
1433359	swe	Vad påminner denna hatt dig om?
1433360	swe	Latin är ett dött språk.
1433362	swe	Det är ett foto av en apa i samband med apans år.
1433364	swe	Han gav inte ett enda ord till svar.
1433367	swe	Enligt tidningen var det ett jordskalv i Peru.
1433369	swe	Det var 1912 som Titanic sjönk under sin första resa.
1433371	swe	Han är strax över trettio.
1433373	swe	Hon hittade ringen som hon hade tappat under resan.
1433375	swe	Han är hennes vän.
1433376	swe	Guldpriset ändras dagligen.
1433385	swe	Jeans är mode bland flickor nu för tiden.
1433386	swe	Han liknar sin far.
1433387	swe	Han liknar sin pappa.
1433389	swe	För att säga det rakt ut: Jag gillar inte honom.
1433390	swe	Läraren har rätt.
1433391	swe	Jag råder dig att åka hem.
1433392	swe	Jag besöker dig nästa söndag.
1433395	swe	Jag ser på tv varje dag.
1433396	swe	Jag har tappat min börs.
1433397	swe	Hon äter inte kött, eller hur?
1433398	swe	Det är ett simpelt fel.
1433399	swe	Först i går fick vi reda på det.
1433401	swe	Jag är en människa med många fel, men det är fel som enkelt kan rättas till.
1433402	swe	Vi uppskattade skadan till tusen dollar.
1433404	swe	Jag öppnade asken. Den var tom.
1433405	swe	Vem är din kinesiskalärare?
1433406	swe	Det är dags att gå och lägga sig.
1433410	swe	Vilken del av Kanada kommer du ifrån?
1433411	swe	Hon gifte sig vid en ålder av sjutton.
1433412	swe	Jag är mycket intresserad av fotboll.
1433413	swe	Vi har talat om er.
1433415	swe	Problemet är att jag inte har några pengar på mig.
1433418	swe	Columbus upptäckte Amerika 1492.
1433420	swe	Vad gör du för att få tiden att gå?
1433421	swe	Han ändrade plötsligt sin inställning.
1433423	swe	Böterna ska betalas kontant.
1433424	swe	Jag har bott i Koenji.
1433425	swe	Mitt rum är mycket litet.
1433427	swe	Jag försöker gå ner i vikt.
1433428	swe	Kom hit!
1433431	swe	Kylie Minouge är den bästa sångerskan jag någonsin har sett!
1433433	swe	Han bor utanför stan.
1433435	swe	Min katt dödade denna musen.
1433436	swe	Det påstås att det snart kommer ett val.
1433445	swe	Planen stöddes av praktiskt taget alla närvarande.
1433448	swe	Skolan är på gångavstånd från mitt hus.
1433450	swe	Tom gick vilse.
1433451	swe	Vi är lika inför lagen.
1433452	swe	Vilken är din favoritprotestsång?
1433455	swe	Hon beordrade honom att städa upp sitt rum.
1433456	swe	Han längtar efter stadsliv.
1433459	swe	Flickan var snäll och berättade vägen till museet.
1433461	swe	Det är ingen tvekan om vem som blir vald.
1433462	swe	Det står bra till med min familj, tack.
1433463	swe	Min familj mår bra, tack.
1433464	swe	Han medgav att han hade tagit mutor.
1433466	swe	Japan behövde kontakt med västerlandet.
1433467	swe	Min bror kan komma att behöva en operation för knäskadan.
1433468	swe	Hunden följde mig.
1433470	swe	Jag är glad att se dig!
1433472	swe	Hon brukade gå upp tidigt.
1433473	swe	USA är en republik medan Storbritannien inte är det.
1433475	swe	Hon är inte doktor.
1433477	swe	Jag är inte rädd.
1433478	swe	Rie och jag har gått i samma skola.
1433481	swe	Jag tycker du har blivit mycket bättre på engelska.
1433483	swe	Du kan välja antingen det ena eller det andra.
1433485	swe	Jag går upp i vikt, för jag äter mycket godis.
1433488	swe	Var är den vackraste platsen i världen?
1433490	swe	Tom är lika lång som Jim.
1433491	swe	Önskar ni att ni var rika?
1433492	swe	Det är vackert väder idag.
1433493	swe	Har du en speciell meny för vegetarianer?
1433496	swe	De här blommorna är vackra, inte sant?
1433497	swe	Får man fotografera i detta huset?
1433499	swe	Det är inte alla fåglar som kan sjunga.
1433501	swe	Jag är stolt över dig.
1433502	swe	Oavsett hur mycket jag försöker kan jag inte komma på hennes adress.
1433504	swe	Oavsett hur mycket jag försöker kan jag inte komma ihåg hennes adress.
1433505	swe	Jag har två bröder och en syster.
1433506	swe	Vanligtvis äter vi tre gånger om dagen.
1433507	swe	Du förväntar dig för mycket av henne.
1433508	swe	Varför kom du inte?
1433510	swe	Försök att se det som det är.
1433511	swe	Försök att se saken som den är.
1433512	swe	Tack för informationen.
1433513	swe	Jag har en vän vars far är lärare.
1433514	swe	Jag har en vän vars pappa är lärare.
1433516	swe	Nancy vill ha ett par röda skor.
1433517	swe	Ledarhundar hjälper personer som inte kan se.
1433519	swe	Har ni julledigt i Japan?
1433523	swe	Den nya tunneln kommer att förbinda Storbritannien med Frankrike.
1433525	swe	Island hörde till Danmark.
1433526	swe	Fåglar sjunger tidigt om morgonen.
1433527	swe	När inträffade händelsen?
1433528	swe	Var snäll och sitt kvar.
1433529	swe	Jag tyckte det var en bra bok, men Jim hade en annan uppfattning.
1433530	swe	Trädgården var full av vackra blommor.
1433531	swe	Den här klänningen kan se lustig ut, men jag gillar den.
1433533	swe	Det finns några båtar på sjön.
1433534	swe	Biblioteket ligger mitt i stan.
1433537	swe	Om du älskar mig, älska också min hund.
1433538	swe	Hon brukade dricka öl.
1433539	swe	Vi ogillar regnet.
1433540	swe	Förra månaden gifte hon sig med Tom.
1433541	swe	Filmen började klockan 2.
1433542	swe	Han köpte ett par nya handskar.
1433543	swe	Se på huset med det röda taket.
1433544	swe	Han ser inte ut som en intelligent pojke.
1433546	swe	Hon går på en diet.
1433547	swe	Jag vill veta detaljer.
1433548	swe	Den mannen dog av lungcancer för en vecka sedan.
1433549	swe	Den kvinnan har två väskor.
1433550	swe	Taro, vill du vara så snäll och hjälpa mig?
1433852	swe	Han knackade på dörren.
1435105	swe	I går var det fredag och i övermorgon är det måndag.
1435106	swe	När jag blir stor ska jag bli kung!
1435107	swe	Det är ofarligt att äta fisken.
1435109	swe	Han bor sex hus från mig.
1435110	swe	Inget saknas.
1435111	swe	Mm, det tror jag med.
1435113	swe	Han gillar att se på tv.
1435115	swe	Jag är inte din docka.
1435116	swe	USA är en republik.
1435117	swe	Vi gifte oss för sju år sedan.
1435118	swe	Den boken säljer bra.
1435119	swe	Kom du med tåget?
1435121	swe	Rom byggdes inte på en dag.
1435124	swe	Han la handen på min axel.
1435125	swe	De böckerna tillhör min syster.
1435127	swe	Folk är rädda för krig.
1435128	swe	Ingen visste det.
1435131	swe	De har ännu inte fastlagt datumet för sitt bröllop.
1435132	swe	Jag vet inte exakt när jag kommer tillbaka.
1435147	swe	De tolv stjärntecknen är: Väduren, Oxen, Tvillingarna, Kräftan, Lejonet, Jungfrun, Vågen, Skorpionen, Skytten, Stenbocken, Vattumannen och Fiskarna.
1435152	swe	Var såg du de här kvinnorna?
1435153	swe	Gör dig inget besvär!
1435154	swe	Hur har din fru det?
1435156	swe	Vädret blev bättre.
1435158	swe	Mjölk håller inte länge när vädret är varmt.
1435159	swe	Var var du på din semester?
1435160	swe	Var snäll och ge mig ett glas mjölk.
1435162	swe	Vad sägs om att spela tennis på lördag?
1435164	swe	jag ser fram emot att se dig till jul.
1435166	swe	Är katten på stolen eller under den?
1435167	swe	Vill du ha något att dricka?
1435169	swe	Min vän gjorde slut med sin flickvän och nu vill han gå ut med mig.
1435170	swe	Jag fann honom extremt intelligent.
1435171	swe	Det retar mig att de har glömt att betala.
1435172	swe	De äpplena är stora.
1435173	swe	Jag går ut och leker. Följer du med?
1435174	swe	Du borde ha hållit det hemligt.
1435175	swe	Vin hjälper matsmältningen.
1435176	swe	Efter oss syndafloden.
1435177	swe	Jag hårdkokte ett ägg.
1435179	swe	Jag började studera esperanto när jag var i tonåren.
1435180	swe	Kan du springa fort?
1435181	swe	Hon har få vänner.
1435183	swe	Jag har hört nyheten om att det har varit en stor jordbävning i Awaji.
1435184	swe	Räkna från ett till tio.
1435185	swe	Män är svin.
1435186	swe	Han dog i cancer förra året.
1435189	swe	Hon röker 20 cigaretter om dagen.
1435191	swe	Han uppför sig som ett barn.
1435192	swe	John har en bil från Japan.
1435193	swe	Gick du upp sent?
1435195	swe	Jag gav tiggaren alla pengar jag hade.
1435197	swe	Jag kommer att vara där i morgon.
1435198	swe	Du måste läsa mellan raderna.
1435199	swe	Han tog ledigt en vecka.
1435201	swe	Är han fortfarande kvar?
1435202	swe	Min mor går på diet.
1435203	swe	Min mamma går på diet.
1435205	swe	En ny filial öppnar i Chicago nästa månad.
1435206	swe	Han har blont hår.
1435207	swe	”A” är alfabetets första bokstav.
1435209	swe	Jag vill gärna träffa Er igen i nästa vecka.
1435211	swe	Du kan inte ha förstått vad han sa.
1435213	swe	Det är gratis.
1435214	swe	Jag tror att den här medicinen kan hjälpa mot din sjukdom.
1435215	swe	Går din klocka rätt?
1435216	swe	Hur har du det?
1435217	swe	Den dunkudden ser dyr ut.
1435219	swe	Man har ljugit för dig.
1435220	swe	Han måste älska dig.
1435221	swe	Vem ritade det?
1435222	swe	Vad står det skrivet på trafikmärket? -Enkelriktat.
1435223	swe	Jag är tvungen att hitta ett deltidsarbete.
1435224	swe	Mor köpte en vacker kjol till mig i söndags.
1435225	swe	Jag tänkte på dig.
1435226	swe	En dator är en komplex maskin.
1435227	swe	Jag är väldigt glad över att träffa dig.
1435228	swe	Det var en jordbävning i går.
1435230	swe	Kom inte för nära mig. Jag är förkyld.
1435231	swe	Jordbävning kan inträffa när som helst.
1435232	swe	De blommorna växer i varma länder.
1435234	swe	Vi kommer att vänta på dig där.
1435235	swe	I dag är det årets varmaste dag.
1435236	swe	Hon log.
1435238	swe	I morgon är det jul.
1435239	swe	Du gör mig besviken.
1435241	swe	Jag står till ditt förfogande.
1435242	swe	Är de här nyheterna sanna?
1435244	swe	Korta brev och långa vänskaper, det är min devis.
1435245	swe	På marken lever olika insektsarter.
1435246	swe	Ursäkta, hur sent är det?
1435249	swe	Där är en katt i köket.
1435250	swe	Det är bara två veckor till jul.
1435251	swe	Varje stad i USA har ett bibliotek.
1435252	swe	Jag läste brevet för honom.
1435254	swe	Vi har precis fått information om att fienden ligger i bakhåll på vägen två mil längre fram.
1435256	swe	Soldaten slog samman klackarna.
1435257	swe	Efter vintern kommer våren.
1435258	swe	Det som ser enkelt ut vid första ögonkastet visar sig vara svårt.
1435260	swe	Hur mycket har du betalt för dem?
1435262	swe	Ibland går jag till arbetet och ibland cyklar jag, eftersom jag bor mycket nära arbetet.
1435264	swe	Chips är inte bra för din hälsa.
1435265	swe	Nyfikenhet dödade katten.
1435266	swe	Byborna bygger en träbro över floden.
1435268	swe	Min lärare är herr Haddad.
1435269	swe	Hon vill bli simultantolk.
1435270	swe	Tåget har inte kommit ännu.
1435271	swe	Gör som läkaren sagt.
1435273	swe	Har du någonsin varit i utlandet?
1435274	swe	Det var tur i oturen att ingen dog.
1435277	swe	Åh! Min dator är trasig.
1435279	swe	Herr Kinoshita glömde sina glasögon på kontoret i går kväll.
1440329	swe	Han tog på sig den svarta överrocken.
1440517	swe	Jordens måne är en naturlig satellit.
1442585	swe	Tom har tre onklar.
1443024	swe	Om du vill hitta den sanna vägen, måste du liksom sköldpaddan hitta balansen mellan det som är hårt och det som är mjukt.
1443436	swe	Jag läste att Brasiliens president är en kvinna. Hon kallas Dilma.
1443499	swe	Bara för att du inte finns på riktigt så betyder det inte att du kan säga åt mig vad jag borde göra.
1443500	swe	Berätta en zombiehistoria för mig.
1447839	swe	Burj Khalifa är världens nuvarande högsta skyskrapa.
1448104	swe	Jag behöver köpa frimärken.
1449841	swe	Jag kommer aldrig att lämna dig.
1452268	swe	Universum hade sin början en torsdag eftermiddag, 13,7 miljarder år sedan.
1452270	swe	Bäckens porlande musik smeker apelsinträdens blad.
1452273	swe	Jag vill visa dig hallonbuskarna, lägga ett bär på dina mjuka läppar och öppna dem med en öm kyss.
1452331	swe	Jag skämtar inte.
1456342	swe	Moder Teresa föddes 1910 i Jugoslavien.
1458215	swe	Var är ingången?
1459156	swe	Jag talar inte kinesiska.
1461473	swe	Elbrus är Europas högsta berg.
1462195	swe	Jag betalar med mitt kort.
1462200	swe	Han dömde Brown till hängning.
1462203	swe	Jag har slutat med öl.
1462220	swe	Var snäll och stäng av motorn.
1462263	swe	Vi förknippar namnet Darwin med evolutionsteorin.
1462355	swe	Jag måste vara hemma vid tio.
1462359	swe	Jag kan inte höra dig, vänligen tala högre.
1462360	swe	Har du böcker på esperanto?
1465226	swe	Jag vill kunna läsa japanska.
1465227	swe	Det finns inga matbutiker i närheten.
1465229	swe	De sårade kom med ambulans.
1465232	swe	Staden var öde.
1465233	swe	Livet är orättvist.
1465235	swe	Hans skjorta var grå och slipsen gul.
1465236	swe	Han har god anledning att tro det.
1465237	swe	Jag tar den gula.
1465238	swe	Men det var förstås länge sedan.
1465239	swe	Han kände i fickan efter tändaren.
1465240	swe	Den här ölen har hög alkoholhalt.
1465241	swe	Han hade i arbetet kommit i kontakt med några utlänningar.
1465242	swe	Min vän George ska till Japan i sommar.
1465243	swe	Jag behöver nycklarna.
1465244	swe	Lägg inte dina grejer i gången.
1465247	swe	Låna aldrig en bil.
1465249	swe	Jag kände mig lätt som en fjäder.
1465251	swe	Vi träffades en vinter.
1465254	swe	Räcker tiotusen yen?
1465255	swe	Jag börjar så sakta tycka om Ken.
1465256	swe	Han har inte lyckats än.
1465257	swe	Hon ser ung ut för sin ålder.
1465259	swe	Du borde äta mer frukt.
1465364	swe	Här kommer vår lärare.
1465365	swe	En 90-gradig vinkel kallas en rät vinkel.
1465366	swe	Harry är bara 40.
1465369	swe	Välkommen hem till oss!
1465371	swe	Välkomna hem till oss!
1465372	swe	Vilken är din favoritsvordom?
1465378	swe	Det finns ett akut behov av bloddonationer.
1465386	swe	En ung flicka satt vid ratten.
1465390	swe	Dagen gryr.
1465392	swe	Jag måste ta ett paraply med mig.
1465424	swe	Du borde komma och hälsa på oss!
1465425	swe	Ni borde komma och hälsa på oss!
1465429	swe	Och så förälskade sig lejonet i tackan.
1465439	swe	Alla pratade om det.
1465447	swe	Dubbelklicka på ikonen.
1465450	swe	Jag frågade honom vad han hette.
1465494	swe	Håller isen?
1473365	swe	Jag läser den här boken.
1474142	swe	Den här kniven är för slö för att skära med.
1474143	swe	Boten skall betalas i kontanter.
1474145	swe	Jag hatar när mina kläder luktar cigarettrök.
1474395	swe	Det här ägget är färskt.
1474397	swe	Medtävlanden tjuvstartade två gånger.
1475612	swe	Får jag titta på tv nu?
1475873	swe	Krig är fred. Frihet är slaveri. Okunnighet är styrka
1477397	swe	Du är guld värd.
1481675	swe	Vi träffas här en gång i månaden.
1481676	swe	Vatten består av syre och väte.
1482549	swe	Jag kunde hjälpa henne.
1483359	swe	I dag är morgondagen som vi oroade oss för i går.
1483437	swe	Japans huvudgröda är ris.
1483438	swe	Vi måste ta itu med det här problemet.
1483477	swe	Jag fattar.
1484856	swe	Hon kom inte innan två.
1484870	swe	Titta inte ut genom fönstret.
1484878	swe	Vems rum är det här?
1485089	swe	Jag lärde känna honom när jag var student.
1485096	swe	De hämtar våra sopor varje måndag.
1485259	swe	Mayuko verkar klok.
1485260	swe	Hur skiljer sig din åsikt från hans?
1485261	swe	Hon blir sen till maten.
1487708	swe	Jag avskyr att ha med kräsna barn att göra.
1487710	swe	Jag var på väg ut.
1487714	swe	Behöver du hjälp med att bära något?
1487715	swe	Pojken gick vilse i skogen.
1487716	swe	Oavsett hur snabbt du kör hinner du inte dit i tid.
1487718	swe	Han berättade inte för John om olyckan.
1488317	swe	Han hjälper inte till hemma.
1488366	swe	Vi skulle samarbeta i projektet.
1488391	swe	Jag sitter och studerar på biblioteket.
1488415	swe	Jag går och tar ett glas öl.
1488822	swe	Du känner att det är sant.
1489983	swe	Jag vaknar halv sju på morgonen.
1490012	swe	Teater är tråkigt.
1490032	swe	Vill du följa med och handla?
1490041	swe	Där kan man äta mycket bra.
1490053	swe	Nästa artist är fantastisk.
1490067	swe	Hans mobil har blivit stulen.
1490082	swe	Jag skulle vilja flytta till Australien.
1490086	swe	Vill du sova hemma hos mig?
1490103	swe	Det är din första arbetsuppgift.
1490119	swe	Tom måste erkänna sitt brott.
1490129	swe	Jag vill inte gå ut.
1490138	swe	Är det vad du vill?
1490155	swe	Jag älskar filmer.
1490168	swe	Han är på tåget.
1490185	swe	Alice har fantastiska ben.
1490367	swe	De kom före er.
1490543	swe	Blunda och sov.
1490544	swe	Hur länge har de varit här?
1490545	swe	Jag tror inte det blir bättre än så!
1490546	swe	Kejsar Hadrianus lät bygga Hadrianus mur.
1492380	swe	Han förlorade sin nya klocka.
1493016	swe	Rör det inte!
1493037	swe	Jag gick an om det dåliga vädret.
1493067	swe	Matchen slutade utan mål.
1493180	swe	Jag satte på tv:n, på vilken man visade Grand Prix.
1494071	swe	Mannen vaknar.
1494072	swe	Hon har en viktig roll i vår organisation.
1494073	swe	Mina skor måste lagas.
1497022	swe	Varför kommer hon inte?
1497488	swe	Nu är jag riktigt trött.
1497497	swe	Jag behöver en cigarett.
1497510	swe	Ska vi fika?
1497519	swe	Det är inte en bra idé.
1497527	swe	Jag tar en promenad.
1497553	swe	Jag skulle vilja förbättra min franska, men jag har ingen tid till det.
1497565	swe	Har du tid att äta middag med mig ikväll?
1497586	swe	Det behöver du inte bry dig om.
1497624	swe	Vattenverket ligger inte långt från mitt hem.
1498044	swe	Jag är dålig på tennis.
1498045	swe	Jag fick syn på pojken.
1498046	swe	Jag hann dit i tid.
1499452	swe	Jag måste ha drömt det.
1499453	swe	Jag har varit hos tandläkaren.
1499454	swe	Tom visste inte var han skulle börja.
1499455	swe	Han tycker om att simma.
1499456	swe	Vad är det för fel på mig?
1499458	swe	Han förklarade sin situation för mig.
1499459	swe	Kan du släcka ljusen?
1499460	swe	Kan du släcka stearinljusen?
1499461	swe	Han valdes till president.
1499515	swe	Jag skiter i vad du säger!
1500428	swe	Tom var klädd helt i svart.
1500429	swe	Tom räddade hunden ifrån att bli uppäten av de hungriga soldaterna.
1500432	swe	Jag skakade hand med Jane.
1502701	swe	Vad är haken?
1502704	swe	Det erbjudandet låter för bra för att vara sant. Vad är haken?
1504479	swe	Några av mina klasskamrater gillar volleyboll, medan andra gillar tennis.
1506139	swe	Det är en genant sjukdom.
1506154	swe	Jag svettas varje dag.
1506166	swe	De analyserar proven.
1506190	swe	Hon försvann utan papper.
1506217	swe	Den blonda tjejen har mycket snygga bröst.
1506277	swe	Vem dödade henne?
1506356	swe	Svaret är inte korrekt.
1506492	swe	Det finns ingen mer salva.
1506503	swe	Matchen på söndag kommer att bli avgörande.
1506586	swe	Ingenting är lätt.
1506670	swe	Du är tokig!
1506681	swe	Bilal gick i skolan.
1506683	swe	Mina läppar är förseglade.
1506685	swe	Jag såg Liz i morse.
1506686	swe	Hon är gammal.
1506699	swe	Detta zoo äger två okapier.
1506770	swe	Jag har inte hört någonting.
1506774	swe	Vi är man och hustru.
1506781	swe	Vägarna är lortiga.
1506784	swe	Här kan ni röka.
1507189	swe	Det är hans julklapp.
1507208	swe	Han satt alldeles tyst och tittade rakt fram.
1507210	swe	De körde igenom flera samhällen på vägen.
1507212	swe	Hon tittade på alla hus som gled förbi.
1507214	swe	Hon undrar hur det ser ut där de ska bo.
1507216	swe	Men allra mest undrade han vad hon hette.
1507220	swe	Då är jag framme.
1507222	swe	Nå, vad tycker du om mig?
1507250	swe	Han lastade ur bilen.
1507253	swe	Hon stängde försiktigt ytterdörren.
1507255	swe	Så bullrigt det var därinne.
1507258	swe	Rummet verkar väldigt mörkt och kusligt.
1507264	swe	Hon kände sig plötsligt så liten.
1507265	swe	Det ekade ödsligt.
1507267	swe	De gick uppför trappan.
1507269	swe	Jag letade efter mitt rum.
1507271	swe	Du kommer att hitta dina leksaker och böcker.
1507273	swe	Jag kände mig genast lite bättre.
1507918	swe	Vad är det för filtillägg?
1507922	swe	Hon kan spela den här melodin på piano.
1512676	swe	Vad gör tvättbjörnen i köket?
1515244	swe	Liljorna som täcker den blå dammen hindrar mig från att se min avbild i vattnet.
1515313	swe	Transformation är födelse och död på en och samma gång.
1515320	swe	Glöm aldrig den skatt som finns i djupet av din själ: medkänslans milda flamma som gör varje dag meningsfull.
1517343	swe	Ingen förstår mig.
1517365	swe	Jag talar inte japanska.
1518342	swe	Vi har en kvadratisk tabell.
1518590	swe	Tystnad är guld.
1518703	swe	Frankrike ligger i Västeuropa.
1519832	swe	Envar har rätt till skydd för de moraliska och materiella intressen, som härröra från varje vetenskapligt, litterärt eller konstnärligt verk, till vilket han är upphovsman.
1520883	swe	När registrerade de medlemmarnas namn?
1520884	swe	Geologen klev in i limon.
1520885	swe	Jag köpte inte den där boken.
1533117	swe	Kristus är uppstånden!
1543842	swe	Han är min vän.
1547499	swe	Var ligger Mississippi?
1547803	swe	Tom är inte här.
1549203	swe	Mari och Maki är systrar.
1575545	swe	Varför går inte människor i ide?
1576816	swe	Du har två bollar.
1576817	swe	Du har två kulor.
1576818	swe	Det här gräset behöver klippas.
1576819	swe	Vi måste försöka bryta dödläget.
1576821	swe	Snart är det din tur, Bashar!
1576823	swe	Har du hört av henne?
1576829	swe	Kenya blev självständigt 1963.
1578241	swe	När han kom hem, sov barnen redan.
1578246	swe	Vem sjunger den här sången?
1582994	swe	De här grejerna är inte mina.
1582995	swe	De här sakerna tillhör inte mig.
1582998	swe	Finns det någonting som jag kan hjälpa till med?
1583000	swe	Han satt där för att röka en pipa.
1583002	swe	Varför tittar du på mig på det där sättet?
1583030	swe	Han tycker inte om fisk.
1583035	swe	Jag tror på vad han säger.
1583045	swe	Har du redan tagit din medicin?
1583046	swe	Jag tror på honom.
1583051	swe	Hur lat är du egentligen?
1583062	swe	Han snarkade högt medan han sov.
1583072	swe	Du ska dit utan mig.
1583118	swe	Min syster är mycket klok.
1583121	swe	Min faster har tre barn.
1583122	swe	Min moster har tre barn.
1583130	swe	Jag vill titta på filmen.
1583132	swe	Får jag komma med?
1583133	swe	Får jag vara med?
1583136	swe	Jag har svarta ögon.
1583139	swe	Jag träffade en hund på vägen hem.
1583141	swe	Min mor är alltid upptagen.
1583143	swe	Jag skulle vilja gärna betala.
1583144	swe	Jag är trött på läxor.
1583145	swe	Du behöver inte säga upp jobbet.
1583146	swe	Jag älskade att läsa då jag var liten.
1583155	swe	Jag är mycket trött.
1583168	swe	I vilken klass går din lilla syster då?
1583181	swe	Det kan jag inte tro på.
1583194	swe	Vi ska segla till Danmark.
1583198	swe	Det är svårare än vad du tror.
1583201	swe	Det här äpplet smakar dåligt.
1583202	swe	Ge mig mina glasögon.
1583204	swe	Jag har sovit, och du?
1583209	swe	Ett år har tolv månader.
1583212	swe	Ska vi på bio?
1583228	swe	Jag tycker om regn och snö.
1583232	swe	Han är en modern pojke.
1583404	swe	Jag mår bra.
1583428	swe	Läraren och eleverna är i museet.
1583430	swe	Tvätta dina fötter.
1583445	swe	Jag är ingen läkare.
1583448	swe	Mina barn är i skolan.
1583485	swe	Det var en gång en kung som hade tre döttrar.
1583495	swe	Jag ska bygga en stor byggnad.
1583497	swe	Jag behöver hjälp.
1583498	swe	Jag ska skriva en bok.
1583500	swe	Jag är gammal.
1583503	swe	Ingen översätter mina satser.
1583511	swe	Jag är glad.
1583512	swe	Hur mycket pengar har du?
1583518	swe	Jag måste se det!
1583552	swe	Många människor pratar bara ett språk.
1583571	swe	Jag hoppas inte det.
1583580	swe	Katten har två öron.
1583651	swe	Jag skulle vilja växla pengar.
1583658	swe	Jag har ingen bil.
1583667	swe	Jag vill gifta mig med honom.
1583687	swe	Jag sjunger nu.
1583692	swe	Katten har nästan blivit påkörd av en lastbil.
1583744	swe	Den här engelska boken är för svårt för mig att läsa.
1583820	swe	De här böckerna tillhör dem.
1583821	swe	Dessa böcker är deras.
1583822	swe	Han lyssnar på allt vad du säger.
1583826	swe	Hela världen tittar på oss.
1583916	swe	Vår skola är åttio år gammal.
1584035	swe	Solen lyser upp allt.
1584037	swe	Han kommer tillbaka klockan fyra.
1584044	swe	Tyvärr hade Nancy rätt.
1584283	swe	Hennes enda fritidsintresse är att samla på frimärken.
1584318	swe	Han är sitt vanliga jag.
1584540	swe	Skala äpplet innan du äter det.
1584541	swe	Vad är populärt nu?
1584542	swe	Vad är inne nu?
1584543	swe	Vad är på modet nu?
1584544	swe	Är du rädd för skräckfilmer?
1584545	swe	Är du rädd för rysare?
1584547	swe	Det är lättare att lyfta än att landa.
1587004	swe	Jag vill dricka något kallt.
1587006	swe	Paris är en ganska dyr stad.
1587035	swe	Tom har bevisat att det fungerar.
1587036	swe	Tom har bevisat att den fungerar.
1587038	swe	Tom har bevisat att det går.
1587330	swe	Varför var du där?
1587334	swe	Min bil är stor nog för fem personer.
1592965	swe	Han har nått sitt mål.
1592968	swe	Min familj är inte så stor.
1592976	swe	Skolan börjar den åttonde april.
1592981	swe	Han var upptagen.
1602243	swe	Jag älskar att promenera ensam.
1602247	swe	Tom tittar för mycket på tv.
1602253	swe	De bestämde sig för att bygga en bro.
